product_id,product_name,category,sub_category
8917,"Brother Wireless Fax, Laser",Technology,Copiers
1935,"Bevis Computer Table, Fully Assembled",Furniture,Tables
8069,Enermax Aurora Lite Keyboard,Technology,Accessories
126,"Ikea Library with Doors, Pine",Furniture,Bookcases
6803,"Fellowes File Cart, Industrial",Office Supplies,Storage
9331,"Epson Receipt Printer, Wireless",Technology,Machines
560,"SAFCO Steel Folding Chair, Black",Furniture,Chairs
8880,"HP Fax and Copier, Digital",Technology,Copiers
3205,"Stanley Canvas, Blue",Office Supplies,Art
9360,"Konica Phone, White",Technology,Machines
8083,"Logitech Numeric Keypad, Erganomic",Technology,Accessories
3174,"Boston Highlighters, Water Color",Office Supplies,Art
2972,"BIC Canvas, Water Color",Office Supplies,Art
2864,"Sanford Pencil Sharpener, Water Color",Office Supplies,Art
7550,"Acme Box Cutter, High Speed",Office Supplies,Supplies
2835,"Sanford Highlighters, Water Color",Office Supplies,Art
6136,"Xerox Note Cards, Premium",Office Supplies,Paper
5589,"Avery Color Coded Labels, 5000 Label Set",Office Supplies,Labels
1291,"Rubbermaid Light Bulb, Duo Pack",Furniture,Furnishings
3185,"Boston Pencil Sharpener, Easy-Erase",Office Supplies,Art
9954,AT&T 17929 Lendline Telephone,Technology,Phones
8994,"Enermax Keyboard, Programmable",Technology,Accessories
4919,"OIC Push Pins, Bulk Pack",Office Supplies,Fasteners
3476,Surelock Post Binders,Office Supplies,Binders
7881,"Wilson Jones Hole Reinforcements, Economy",Office Supplies,Binders
4910,Staples,Office Supplies,Fasteners
7939,"SanDisk Memory Card, Erganomic",Technology,Accessories
2673,"Breville Blender, Black",Office Supplies,Appliances
9018,"Epson Receipt Printer, White",Technology,Machines
7162,"Tenex Shelving, Industrial",Office Supplies,Storage
3968,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders
7886,"Wilson Jones 3-Hole Punch, Durable",Office Supplies,Binders
2853,"Binney & Smith Pens, Water Color",Office Supplies,Art
5819,"Harbour Creations File Folder Labels, 5000 Label Set",Office Supplies,Labels
3740,Avery Durable Poly Binders,Office Supplies,Binders
3379,"Avery Hole Reinforcements, Economy",Office Supplies,Binders
1673,"Harbour Creations Chairmat, Set of Two",Furniture,Chairs
6059,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Office Supplies,Paper
3922,GBC Recycled Grain Textured Covers,Office Supplies,Binders
6779,"Smead Shelving, Single Width",Office Supplies,Storage
18,"Advantus Light Bulb, Black",Furniture,Furnishings
6765,"Smead Round Labels, Alphabetical",Office Supplies,Labels
9800,AT&T CL82213,Technology,Phones
7307,"Rogers Trays, Blue",Office Supplies,Storage
10032,Aastra 57i VoIP phone,Technology,Phones
2669,"Hoover Coffee Grinder, Silver",Office Supplies,Appliances
9893,"Cisco Signal Booster, with Caller ID",Technology,Phones
9433,"Konica Receipt Printer, Wireless",Technology,Machines
2996,"Stanley Pencil Sharpener, Water Color",Office Supplies,Art
3443,"Avery Binder Covers, Durable",Office Supplies,Binders
5661,"Avery Legal Exhibit Labels, Alphabetical",Office Supplies,Labels
8882,"Sharp Copy Machine, Color",Technology,Copiers
5865,"Novimex Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels
5759,Avery 480,Office Supplies,Labels
3547,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders
6964,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage
3494,"Ibico 3-Hole Punch, Durable",Office Supplies,Binders
7993,Maxell DVD-RAM Discs,Technology,Accessories
4803,"Stockwell Clamps, 12 Pack",Office Supplies,Fasteners
4057,"Binney & Smith Sketch Pad, Water Color",Office Supplies,Art
7057,"Smead Box, Blue",Office Supplies,Storage
1155,"Eldon Photo Frame, Duo Pack",Furniture,Furnishings
2231,"Acco Binder, Economy",Office Supplies,Binders
1852,"SAFCO Swivel Stool, Black",Furniture,Chairs
931,"SAFCO Executive Leather Armchair, Adjustable",Furniture,Chairs
9748,"Cisco Signal Booster, VoIP",Technology,Phones
3032,"Binney & Smith Pencil Sharpener, Fluorescent",Office Supplies,Art
2074,"Lesro Coffee Table, Adjustable Height",Furniture,Tables
2511,"Hamilton Beach Blender, Black",Office Supplies,Appliances
951,"Harbour Creations Rocking Chair, Set of Two",Furniture,Chairs
1611,"Advantus Frame, Duo Pack",Furniture,Furnishings
3737,"Cardinal Binder Covers, Clear",Office Supplies,Binders
181,"Ikea Corner Shelving, Metal",Furniture,Bookcases
7031,"Rogers Trays, Wire Frame",Office Supplies,Storage
7150,"Eldon File Cart, Single Width",Office Supplies,Storage
2146,"Lesro Coffee Table, Fully Assembled",Furniture,Tables
1365,"Deflect-O Stacking Tray, Durable",Furniture,Furnishings
4400,"GlobeWeis Manila Envelope, Set of 50",Office Supplies,Envelopes
6915,"Smead Folders, Wire Frame",Office Supplies,Storage
5082,"Stockwell Rubber Bands, 12 Pack",Office Supplies,Fasteners
1356,"Master Caster Door Stop, Large Brown",Furniture,Furnishings
9167,"Okidata Calculator, White",Technology,Machines
3717,"Acco Binding Machine, Recycled",Office Supplies,Binders
9658,"Samsung Smart Phone, VoIP",Technology,Phones
8570,"Cisco Headset, Full Size",Technology,Phones
130,"Dania Classic Bookcase, Traditional",Furniture,Bookcases
6963,"Tenex File Cart, Industrial",Office Supplies,Storage
845,"Novimex Bag Chairs, Black",Furniture,Chairs
392,"Sauder Library with Doors, Mobile",Furniture,Bookcases
9349,"Panasonic Receipt Printer, Wireless",Technology,Machines
2530,"KitchenAid Blender, White",Office Supplies,Appliances
7526,"Fiskars Trimmer, Easy Grip",Office Supplies,Supplies
4150,"Cardinal 3-Hole Punch, Economy",Office Supplies,Binders
2797,"Stanley Pencil Sharpener, Fluorescent",Office Supplies,Art
1463,"Rubbermaid Photo Frame, Erganomic",Furniture,Furnishings
6773,"Smead Lockers, Wire Frame",Office Supplies,Storage
4604,"Ames Peel and Seal, Set of 50",Office Supplies,Envelopes
3506,"Avery Binder Covers, Clear",Office Supplies,Binders
4341,"Kraft Clasp Envelope, with clear poly window",Office Supplies,Envelopes
7822,"Elite Ruler, Easy Grip",Office Supplies,Supplies
4052,"Binney & Smith Highlighters, Easy-Erase",Office Supplies,Art
4268,"GlobeWeis Peel and Seal, with clear poly window",Office Supplies,Envelopes
1807,"Rubbermaid Photo Frame, Black",Furniture,Furnishings
10203,"Samsung Audio Dock, Cordless",Technology,Phones
2300,"Advantus Staples, Metal",Office Supplies,Fasteners
4240,"Elite Letter Opener, High Speed",Office Supplies,Supplies
3058,"Boston Highlighters, Easy-Erase",Office Supplies,Art
2844,"BIC Highlighters, Blue",Office Supplies,Art
6712,"Sanford Pens, Water Color",Office Supplies,Art
7433,"Acme Ruler, Easy Grip",Office Supplies,Supplies
2250,"Accos Thumb Tacks, 12 Pack",Office Supplies,Fasteners
4138,"Cardinal Binder Covers, Clear",Office Supplies,Binders
9034,"Hewlett Ink, Digital",Technology,Copiers
10201,"Samsung Signal Booster, Full Size",Technology,Phones
8656,"Canon Personal Copier, Laser",Technology,Copiers
5213,"Fiskars Box Cutter, Easy Grip",Office Supplies,Supplies
6690,"Rogers File Cart, Single Width",Office Supplies,Storage
3606,"Cardinal Index Tab, Clear",Office Supplies,Binders
23,"Advantus Light Bulb, Duo Pack",Furniture,Furnishings
2128,Hon 2111 Invitation Series Corner Table,Furniture,Tables
1840,"SAFCO Swivel Stool, Adjustable",Furniture,Chairs
1372,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings
6745,"Smead Shelving, Wire Frame",Office Supplies,Storage
624,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs
4187,"Eaton Computer Printout Paper, Recycled",Office Supplies,Paper
7077,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage
3976,VariCap6 Expandable Binder,Office Supplies,Binders
3797,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders
5945,Avery 483,Office Supplies,Labels
3945,"Cardinal Binder, Economy",Office Supplies,Binders
3984,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders
535,"Global Geo Office Task Chair, Gray",Furniture,Chairs
8534,"Canon Fax Machine, Color",Technology,Copiers
1091,"Eldon Frame, Black",Furniture,Furnishings
8521,"Brother Ink, Color",Technology,Copiers
9745,"Cisco Signal Booster, with Caller ID",Technology,Phones
6813,"Tenex Lockers, Wire Frame",Office Supplies,Storage
6708,"SanDisk Computer Printout Paper, Recycled",Office Supplies,Paper
9752,"Motorola Office Telephone, VoIP",Technology,Phones
5248,"GlobeWeis Mailers, Set of 50",Office Supplies,Envelopes
7810,"Elite Scissors, Serrated",Office Supplies,Supplies
1403,"Tenex Photo Frame, Durable",Furniture,Furnishings
7000,"Rogers Shelving, Wire Frame",Office Supplies,Storage
8346,"Belkin Numeric Keypad, Bluetooth",Technology,Accessories
7418,"Fiskars Trimmer, Serrated",Office Supplies,Supplies
5026,"Stockwell Clamps, Bulk Pack",Office Supplies,Fasteners
9802,"Motorola Office Telephone, Full Size",Technology,Phones
3191,"BIC Markers, Blue",Office Supplies,Art
3901,"Avery Index Tab, Durable",Office Supplies,Binders
6741,"Sanford Pencil Sharpener, Easy-Erase",Office Supplies,Art
3280,"Stanley Pens, Easy-Erase",Office Supplies,Art
7015,"Eldon Box, Blue",Office Supplies,Storage
479,"Sauder Classic Bookcase, Traditional",Furniture,Bookcases
9833,"Nokia Signal Booster, with Caller ID",Technology,Phones
8643,"Brother Fax Machine, High-Speed",Technology,Copiers
407,"Sauder Classic Bookcase, Pine",Furniture,Bookcases
802,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs
1902,"Barricks Coffee Table, Fully Assembled",Furniture,Tables
7429,Compact Automatic Electric Letter Opener,Office Supplies,Supplies
10045,"Cisco Headset, Cordless",Technology,Phones
9595,"Okidata Calculator, Wireless",Technology,Machines
7995,Logitech G600 MMO Gaming Mouse,Technology,Accessories
7868,"Tenex File Cart, Single Width",Office Supplies,Storage
4073,"Boston Markers, Blue",Office Supplies,Art
4174,"Cuisinart Blender, Black",Office Supplies,Appliances
7337,"Stanley Canvas, Easy-Erase",Office Supplies,Art
1145,"Rubbermaid Door Stop, Erganomic",Furniture,Furnishings
5271,"Green Bar Message Books, Premium",Office Supplies,Paper
1085,"Eldon Clock, Erganomic",Furniture,Furnishings
2470,Belkin 8 Outlet Surge Protector,Office Supplies,Appliances
6073,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Office Supplies,Paper
6005,"OIC Push Pins, Metal",Office Supplies,Fasteners
730,"SAFCO Executive Leather Armchair, Black",Furniture,Chairs
9339,"Okidata Card Printer, Red",Technology,Machines
8134,"Enermax Router, USB",Technology,Accessories
2419,"Hoover Microwave, Black",Office Supplies,Appliances
9301,"Panasonic Printer, Durable",Technology,Machines
699,"Office Star Swivel Stool, Adjustable",Furniture,Chairs
10078,"Nokia Audio Dock, VoIP",Technology,Phones
674,"Novimex Swivel Stool, Black",Furniture,Chairs
2546,"Hamilton Beach Blender, White",Office Supplies,Appliances
1301,"Advantus Clock, Erganomic",Furniture,Furnishings
8598,"Brother Ink, Laser",Technology,Copiers
3201,"Stanley Highlighters, Easy-Erase",Office Supplies,Art
9789,"Apple Speaker Phone, VoIP",Technology,Phones
1554,"Tenex Stacking Tray, Erganomic",Furniture,Furnishings
6048,"Enermax Parchment Paper, Premium",Office Supplies,Paper
3519,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders
416,"Bush Corner Shelving, Metal",Furniture,Bookcases
3905,"Acco Index Tab, Clear",Office Supplies,Binders
10180,"Cisco Signal Booster, Cordless",Technology,Phones
1102,"Advantus Light Bulb, Duo Pack",Furniture,Furnishings
5056,"Advantus Rubber Bands, Assorted Sizes",Office Supplies,Fasteners
3445,"Ibico Binding Machine, Clear",Office Supplies,Binders
4615,"GlobeWeis Peel and Seal, Set of 50",Office Supplies,Envelopes
4036,"Binney & Smith Markers, Water Color",Office Supplies,Art
2473,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies,Appliances
5326,"Harbour Creations Removable Labels, 5000 Label Set",Office Supplies,Labels
6732,"Sanford Highlighters, Water Color",Office Supplies,Art
3647,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders
9844,"Cisco Audio Dock, Full Size",Technology,Phones
4161,"Cuisinart Microwave, White",Office Supplies,Appliances
8329,"SanDisk Router, Programmable",Technology,Accessories
9397,"Panasonic Calculator, Durable",Technology,Machines
695,"Harbour Creations Steel Folding Chair, Set of Two",Furniture,Chairs
6025,"SanDisk Parchment Paper, Multicolor",Office Supplies,Paper
2289,"Acme Box Cutter, Steel",Office Supplies,Supplies
4947,"OIC Staples, Assorted Sizes",Office Supplies,Fasteners
5430,"KitchenAid Blender, Black",Office Supplies,Appliances
7562,"Elite Letter Opener, High Speed",Office Supplies,Supplies
3215,Staples,Office Supplies,Art
6705,"SanDisk Note Cards, 8.5 x 11",Office Supplies,Paper
5036,"OIC Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners
5841,"Novimex Removable Labels, Adjustable",Office Supplies,Labels
5127,"Advantus Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners
7650,"Stiletto Trimmer, Serrated",Office Supplies,Supplies
1380,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings
6823,Akro Stacking Bins,Office Supplies,Storage
9419,"StarTech Card Printer, Red",Technology,Machines
2140,"Barricks Round Table, with Bottom Storage",Furniture,Tables
6805,"Eldon File Cart, Industrial",Office Supplies,Storage
8967,"Canon Ink, Color",Technology,Copiers
6295,"Green Bar Cards & Envelopes, 8.5 x 11",Office Supplies,Paper
472,"Ikea Floating Shelf Set, Mobile",Furniture,Bookcases
4547,"GlobeWeis Peel and Seal, with clear poly window",Office Supplies,Envelopes
10117,"Apple Office Telephone, Cordless",Technology,Phones
594,"SAFCO Chairmat, Red",Furniture,Chairs
3094,"Binney & Smith Canvas, Water Color",Office Supplies,Art
9820,"Nokia Speaker Phone, Full Size",Technology,Phones
8053,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories
4861,"Stockwell Thumb Tacks, 12 Pack",Office Supplies,Fasteners
5570,"Novimex Round Labels, 5000 Label Set",Office Supplies,Labels
9422,"Okidata Calculator, Red",Technology,Machines
6991,"Smead Trays, Blue",Office Supplies,Storage
5035,"Stockwell Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners
6812,"Smead Box, Single Width",Office Supplies,Storage
5899,"Novimex File Folder Labels, Adjustable",Office Supplies,Labels
6452,Xerox 204,Office Supplies,Paper
1121,"Master Caster Door Stop, Brown",Furniture,Furnishings
9271,"Konica Printer, Red",Technology,Machines
3360,"Avery Binding Machine, Durable",Office Supplies,Binders
1178,"Advantus Clock, Black",Furniture,Furnishings
1710,"Hon Computer Table, Adjustable Height",Furniture,Tables
9623,"Panasonic Phone, White",Technology,Machines
10071,"Apple Speaker Phone, with Caller ID",Technology,Phones
7383,"Stockwell Clamps, Bulk Pack",Office Supplies,Fasteners
7921,"Logitech Memory Card, USB",Technology,Accessories
5205,"Fellowes Shelving, Single Width",Office Supplies,Storage
6675,"Rogers Trays, Blue",Office Supplies,Storage
3552,"Acco Binder Covers, Recycled",Office Supplies,Binders
4028,"BIC Highlighters, Blue",Office Supplies,Art
5406,"Jiffy Peel and Seal, with clear poly window",Office Supplies,Envelopes
3667,"Wilson Jones Hole Reinforcements, Recycled",Office Supplies,Binders
4190,"Eaton Parchment Paper, Multicolor",Office Supplies,Paper
5324,"Harbour Creations Color Coded Labels, Adjustable",Office Supplies,Labels
5348,"Hon Shipping Labels, Adjustable",Office Supplies,Labels
8983,"Hewlett Wireless Fax, Color",Technology,Copiers
269,"Ikea Classic Bookcase, Pine",Furniture,Bookcases
700,"Harbour Creations Bag Chairs, Black",Furniture,Chairs
10041,"Nokia Office Telephone, VoIP",Technology,Phones
7889,"Wilson Jones Binding Machine, Recycled",Office Supplies,Binders
7638,"Stiletto Trimmer, Steel",Office Supplies,Supplies
6254,Xerox 220,Office Supplies,Paper
4265,"Cameo Clasp Envelope, Recycled",Office Supplies,Envelopes
6613,"SanDisk Note Cards, Premium",Office Supplies,Paper
49,"Bush Classic Bookcase, Mobile",Furniture,Bookcases
8563,"Cisco Smart Phone, with Caller ID",Technology,Phones
8962,"Canon Wireless Fax, High-Speed",Technology,Copiers
8502,"Belkin Keyboard, Erganomic",Technology,Accessories
9382,"Okidata Printer, Durable",Technology,Machines
4657,"Kraft Peel and Seal, Security-Tint",Office Supplies,Envelopes
9874,"Cisco Signal Booster, Full Size",Technology,Phones
3665,"Acco Binding Machine, Recycled",Office Supplies,Binders
5202,"Fellowes Shelving, Wire Frame",Office Supplies,Storage
9317,"Okidata Printer, Durable",Technology,Machines
6685,"Rogers Trays, Industrial",Office Supplies,Storage
9596,"Okidata Receipt Printer, Durable",Technology,Machines
2236,"Acco Hole Reinforcements, Economy",Office Supplies,Binders
8888,"Brother Copy Machine, High-Speed",Technology,Copiers
9101,"Logitech Flash Drive, Programmable",Technology,Accessories
7878,"Wilson Jones Hole Reinforcements, Clear",Office Supplies,Binders
6329,"SanDisk Computer Printout Paper, 8.5 x 11",Office Supplies,Paper
5384,"Ibico Index Tab, Durable",Office Supplies,Binders
5906,Staples,Office Supplies,Labels
7907,"Xerox Memo Slips, Recycled",Office Supplies,Paper
3431,GBC Plastic Binding Combs,Office Supplies,Binders
9030,"Epson Inkjet, Durable",Technology,Machines
10114,"Samsung Audio Dock, Cordless",Technology,Phones
4202,"Eldon Lockers, Wire Frame",Office Supplies,Storage
6710,"SanDisk Computer Printout Paper, 8.5 x 11",Office Supplies,Paper
2321,"Advantus Paper Clips, Metal",Office Supplies,Fasteners
1468,"Eldon Stacking Tray, Durable",Furniture,Furnishings
8666,"HP Fax and Copier, Color",Technology,Copiers
5971,"Novimex Legal Exhibit Labels, Adjustable",Office Supplies,Labels
6017,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Office Supplies,Paper
5977,"Novimex Shipping Labels, Adjustable",Office Supplies,Labels
8753,"Sharp Fax Machine, Color",Technology,Copiers
338,"Safco 3-Shelf Cabinet, Mobile",Furniture,Bookcases
9242,"Epson Receipt Printer, White",Technology,Machines
1240,"Advantus Frame, Black",Furniture,Furnishings
